year,region,atc,gender,age_group,num_prescriptions,num_patients,per_1000,narcotic_class
2010,4,N05CD05,3,17,13,3,"1,74",IV
2010,4,N05CD05,2,11,4,2,"0,47",IV
2010,4,N06AX27,3,4,0,0,0,IV
2010,4,N06BA11,1,16,0,0,0,II
2010,4,N07XX04,2,8,0,0,0,II
2010,5,M03BA02,2,7,0,0,0,IV
2010,5,M03BA02,3,11,0,0,0,IV
2010,5,M03BA52,1,15,0,0,0,IV
2010,5,N02AA55,2,4,1,1,"0,07",II
2010,5,N02AB01,2,5,0,0,0,II
2010,5,N02AC04,1,2,0,0,0,III
2010,5,N02AC54,1,6,0,0,0,III
2010,5,N02AG01,2,16,27,19,"3,44",II
2010,5,N05BA04,3,12,4388,668,"167,57",IV
2010,5,N05BA08,3,4,0,0,0,IV
2010,5,N05CD02,1,13,204,29,"14,34",IV
2010,5,N05CD05,3,2,0,0,0,IV
2010,5,N05CD08,1,18,16,16,"4,05",IV
2010,5,N05CF02,2,16,3949,865,"503,63",IV
2010,5,N06BA04,3,1,12,3,"0,5",II
2010,5,N07BC01,1,5,0,0,0,IV
2010,5,N07BC51,3,12,3,1,"0,11",IV
2010,5,N07XX59,1,10,0,0,0,V
2010,5,R05DA04,1,6,2,2,"0,14",III
2010,5,R05DA09,1,18,0,0,0,V
2010,6,A07DA02,1,4,0,0,0,II
2010,6,A07DA02,3,10,0,0,0,II
2010,6,N02AA05,1,5,75,17,"6,47",II
2010,6,N02AA55,3,2,0,0,0,II
2010,6,N05BA01,3,8,955,140,"44,41",IV
2010,6,N05BA01,1,1,24,19,"2,42",IV
2010,6,N05BA01,1,5,162,25,"13,98",IV
2010,6,N05BA02,3,16,0,0,0,IV
2010,6,N05BA04,2,7,551,104,"60,05",IV
2010,6,N05BA05,1,13,0,0,0,IV
2010,6,N05BA06,3,1,0,0,0,IV
2010,6,N05CD03,1,16,166,34,"31,83",II
2010,6,N05CF02,2,9,711,172,"62,1",IV
2010,6,N05CM02,3,12,159,11,"7,75",V
2010,6,N07BC01,1,15,0,0,0,IV
2010,6,N07BC01,1,12,0,0,0,IV
2010,6,N07BC51,2,4,0,0,0,IV
2010,6,N07XX04,3,14,0,0,0,II
2010,6,N07XX59,1,15,0,0,0,V
2010,6,R05DA09,3,10,0,0,0,V
2010,7,A07DA01,2,4,0,0,0,II
2010,7,A08AA51,2,12,0,0,0,II
2010,7,N01AH01,1,3,0,0,0,II
2010,7,N02AA05,1,8,101,27,"17,53",II
2010,7,N02AA59,2,14,0,0,0,III
2010,7,N02AB02,3,10,0,0,0,II
2010,7,N02AB02,2,6,0,0,0,II
2010,7,N02AG04,2,18,0,0,0,II
2010,7,N02AJ06,1,5,77,57,"12,14",III
2010,7,N02AX01,1,3,0,0,0,II
2010,7,N02AX02,2,9,833,250,"136,67",III
2010,7,N02BG10,1,10,0,0,0,II
2010,7,N05BA01,2,5,96,32,16,IV
2010,7,N05CC01,2,18,0,0,0,V
2010,7,N05CF02,3,18,3408,422,"616,5",IV
2010,7,N05CM02,2,1,0,0,0,V
2010,7,N06AX27,1,11,0,0,0,IV
2010,7,N06BA04,2,3,117,19,"24,21",II
2010,7,N07BC51,1,3,0,0,0,IV
2010,7,R05DA09,2,1,0,0,0,V
2010,8,N01AH01,3,17,0,0,0,II
2010,8,N02AB03,3,13,251,44,"14,11",II
2010,8,N02AC04,1,11,155,71,"20,34",III
2010,8,N02AJ06,1,18,342,77,"131,49",III
2010,8,N02AJ08,2,8,5,3,"0,75",III
2010,8,N02BF02,3,99,10069,1318,"43,1",V
2010,8,N05BA01,2,6,212,34,"39,07",IV
2010,8,N05BA08,2,3,0,0,0,IV
2010,8,N05BA09,1,12,0,0,0,IV
2010,8,N05BC01,2,15,1,1,"0,17",IV
2010,8,N05CF02,1,9,595,111,"74,66",IV
2010,8,N06BA07,3,4,5,1,"0,3",IV
2010,8,N06BA13,3,7,0,0,0,IV
2010,8,N07BC01,2,15,0,0,0,IV
2010,8,N07BC05,1,5,0,0,0,II
2010,8,N07XX04,1,7,0,0,0,II
2010,8,R05DA09,1,13,0,0,0,V
2010,8,R05DA09,2,11,0,0,0,V
2010,8,R05DA09,3,17,0,0,0,V
2010,8,R05FA02,3,11,805,678,"52,42",III
2010,9,N02AA03,3,11,0,0,0,II
2010,9,N02AA59,2,3,0,0,0,III
2010,9,N02AJ08,2,8,16,4,"9,5",III
2010,9,N02AJ09,3,6,25,4,"9,33",III
2010,9,N02AJ09,1,99,354,63,"12,5",III
2010,9,N02CA72,2,18,15,4,"13,89",IV
2010,9,N03AA02,1,6,0,0,0,IV
2010,9,N03AA02,3,12,56,3,"13,65",IV
2010,9,N03AA02,3,2,0,0,0,IV
2010,9,N03AE01,3,5,20,6,"5,48",IV
2010,9,N03AX24,3,14,0,0,0,II
2010,9,N03AX24,3,7,0,0,0,II
2010,9,N05BA02,2,14,0,0,0,IV
2010,9,N05BA09,2,8,0,0,0,IV
2010,9,N05BA12,1,16,30,2,"31,41",IV
2010,9,N05CC01,2,14,0,0,0,V
2010,9,N05CC01,3,3,0,0,0,V
2010,9,N07BC05,2,16,0,0,0,II
2010,9,N07BC05,1,17,0,0,0,II
2010,9,R05FB02,2,4,1,1,"0,48",III
2011,0,N01AH01,2,17,0,0,0,II
2011,0,N01AH01,1,5,0,0,0,II
2011,0,N01AH02,3,17,0,0,0,II
2011,0,N01AH03,2,2,0,0,0,II
2011,0,N02AB02,1,16,0,0,0,II
2011,0,N02AG04,2,13,0,0,0,II
2011,0,N02AJ06,1,3,1190,1023,"4,75",III
2011,0,N02AX02,2,14,60819,17701,"221,06",III
2011,0,N02AX02,3,18,89384,19619,"355,8",III
2011,0,N02CA72,1,15,200,92,"1,07",IV
2011,0,N05BA02,3,8,0,0,0,IV
2011,0,N05CD05,1,99,5346,1131,"1,14",IV
2011,0,N05CD08,2,9,23,11,"0,07",IV
2011,0,N05CF02,1,12,32177,7693,"112,23",IV
2011,0,N05CM02,1,18,19483,2624,"232,94",V
2011,0,N05CM02,3,12,3450,322,"6,04",V
2011,0,N06BA11,3,13,0,0,0,II
2011,0,N06BA12,2,18,0,0,0,II
2011,0,R05DA04,3,10,1713,401,"2,67",III
2011,0,R05DA20,3,18,783,590,"3,12",II
2011,1,A07DA01,1,12,0,0,0,II
2011,1,M03BA02,2,1,0,0,0,IV
2011,1,N01AX03,1,8,0,0,0,IV
2011,1,N02AA05,2,12,3694,967,"65,46",II
2011,1,N02AE01,3,2,1,1,"0,01",IV
2011,1,N02AG01,3,7,483,204,"3,13",II
2011,1,N02AG04,1,3,0,0,0,II
2011,1,N02AG04,3,11,0,0,0,II
2011,1,N02AG04,1,18,0,0,0,II
2011,1,N02AJ06,2,4,1898,1473,"30,93",III
2011,1,N02AX01,2,4,0,0,0,II
2011,1,N02AX02,2,12,7358,2094,"130,38",III
2011,1,N03AA02,2,1,161,34,"2,35",IV
2011,1,N05BA02,1,14,3,1,"0,06",IV
2011,1,N05BA04,3,11,15081,3527,"120,72",IV
2011,1,N05BA05,2,13,0,0,0,IV
2011,1,N05CD02,3,1,0,0,0,IV
2011,1,N05CD02,2,3,5,2,"0,1",IV
2011,1,N07BC05,1,14,0,0,0,II
2011,1,N07BC05,1,10,0,0,0,II
2011,10,A08AA51,1,15,0,0,0,II
2011,10,N01AH51,2,99,0,0,0,II
2011,10,N01AX03,1,14,0,0,0,IV
2011,10,N01AX14,1,15,0,0,0,IV
2011,10,N02AG02,1,2,0,0,0,II
2011,10,N02AJ09,3,5,32,4,"3,33",III
2011,10,N02AX01,1,7,0,0,0,II
2011,10,N02AX06,1,2,0,0,0,II
2011,10,N02CA72,2,17,3,2,"1,09",IV
2011,10,N03AX24,2,7,0,0,0,II
2011,10,N05BA08,3,17,0,0,0,IV
2011,10,N05BA08,2,14,0,0,0,IV
2011,10,N05BA09,3,8,57,1,"6,08",IV
2011,10,N05CC01,2,17,0,0,0,V
2011,10,N05CD02,3,1,0,0,0,IV
2011,10,N05CF01,1,17,1860,311,"934,2",V
2011,10,N06AX27,3,5,0,0,0,IV
2011,10,N06BA01,2,9,7,1,"1,44",II
2011,10,N06BA12,1,4,0,0,0,II
2011,10,N07BC51,2,11,0,0,0,IV
2011,12,A03CA02,3,5,0,0,0,IV
2011,12,N01AH02,3,9,0,0,0,II
2011,12,N01AH06,2,8,0,0,0,II
2011,12,N01AX03,2,13,0,0,0,IV
2011,12,N01AX14,3,2,0,0,0,IV
2011,12,N02AA01,1,18,3709,842,"331,31",II
2011,12,N02AB02,1,3,0,0,0,II
2011,12,N02AB03,2,10,283,48,"6,9",II
2011,12,N02AG02,1,16,3,3,"0,17",II
2011,12,N02BG10,2,6,0,0,0,II
2011,12,N02CA72,1,11,13,7,"0,35",IV
2011,12,N05BA02,2,11,0,0,0,IV
2011,12,N05BA05,1,18,0,0,0,IV
2011,12,N05BC01,3,10,0,0,0,IV
2011,12,N05BC01,3,4,0,0,0,IV
2011,12,N05CC01,2,16,0,0,0,V
2011,12,N05CD08,2,99,127,62,"0,2",IV
2011,12,N06BA07,2,15,42,10,"1,56",IV
2011,12,N06BA11,1,16,0,0,0,II
2011,12,N06BA12,2,10,0,0,0,II
2011,13,A04AD10,3,7,0,0,0,II
2011,13,A07DA02,3,7,0,0,0,II
2011,13,N01AH03,3,3,0,0,0,II
2011,13,N01AH51,2,10,0,0,0,II
2011,13,N01AX14,3,11,0,0,0,IV
2011,13,N01AX14,2,13,0,0,0,IV
2011,13,N02AB02,3,3,0,0,0,II
2011,13,N02AB02,3,2,0,0,0,II
2011,13,N02AC04,1,17,11,8,"3,12",III
2011,13,N02AX02,2,13,1614,431,"157,76",III
2011,13,N03AE01,3,16,68,17,"6,64",IV
2011,13,N05BA06,2,17,223,23,"47,05",IV
2011,13,N05BC01,2,12,0,0,0,IV
2011,13,N05CD02,2,3,0,0,0,IV
2011,13,N05CD05,2,2,0,0,0,IV
2011,13,N05CD08,2,4,9,5,"0,87",IV
2011,13,N05CF01,3,18,15931,1725,"1881,1",V
2011,13,N05CM02,2,8,0,0,0,V
2011,13,N07XX59,2,18,0,0,0,V
2011,13,R05DA20,1,13,37,31,"3,7",II
2011,14,N01AH02,1,6,0,0,0,II
2011,14,N01AH02,2,4,0,0,0,II
2011,14,N02AA03,1,3,0,0,0,II
2011,14,N02AA55,2,18,39,23,"1,4",II
2011,14,N02AB01,3,2,0,0,0,II
2011,14,N02AE01,2,6,17,5,"0,34",IV
2011,14,N02AJ09,3,7,928,182,"9,26",III
2011,14,N02AX01,3,10,0,0,0,II
2011,14,N02BG10,3,99,0,0,0,II
2011,14,N02CA72,1,18,3,3,"0,21",IV
2011,14,N02CA72,1,14,79,25,"1,8",IV
2011,14,N05BA01,1,16,2630,583,"116,17",IV
2011,14,N05BA01,1,5,1076,267,"19,46",IV
2011,14,N05BC01,3,14,9,2,"0,1",IV
2011,14,N06AX27,2,8,0,0,0,IV
2011,14,N06BA01,1,11,67,10,"1,35",II
2011,14,N06BA04,3,8,5321,418,"50,08",II
2011,14,N07BC01,3,12,82,5,"0,86",IV
2011,14,N07BC01,2,15,0,0,0,IV
2011,14,N07BC02,3,15,416,42,"6,57",II
2011,17,A03CA02,3,18,0,0,0,IV
2011,17,N02AB03,1,8,39,6,"4,68",II
2011,17,N02AB03,1,14,66,16,"7,57",II
2011,17,N02AC54,3,12,0,0,0,III
2011,17,N02AG02,2,12,0,0,0,II
2011,17,N03AE01,3,13,338,29,"17,14",IV
2011,17,N05BA01,1,11,1206,137,"133,96",IV
2011,17,N05BA01,2,9,925,143,"104,98",IV
2011,17,N05BA02,3,2,0,0,0,IV
2011,17,N05BA04,1,7,464,97,"64,48",IV
2011,17,N05BA04,3,5,532,160,"29,7",IV
2011,17,N05BA04,2,12,2773,429,"306,92",IV
2011,17,N05BA05,3,7,0,0,0,IV
2011,17,N05BA05,2,5,0,0,0,IV
2011,17,N05CC01,3,12,0,0,0,V
2011,17,N05CC01,2,16,0,0,0,V
2011,17,N05CD02,3,14,289,46,"16,36",IV
2011,17,N06BA02,2,16,0,0,0,II
2011,17,N06BA11,1,13,0,0,0,II
2011,17,N07BC05,1,11,0,0,0,II
2011,18,A07DA02,3,12,0,0,0,II
2011,18,N01AH06,1,16,0,0,0,II
2011,18,N02AA03,2,2,0,0,0,II
2011,18,N02AC54,1,1,0,0,0,III
2011,18,N02AD01,3,11,0,0,0,III
2011,18,N02AE01,3,8,134,22,"7,51",IV
2011,18,N02AG02,2,3,0,0,0,II
2011,18,N02AX02,2,10,2020,500,"223,38",III
2011,18,N03AA02,1,17,81,6,"25,71",IV
2011,18,N03AE01,3,12,479,30,"27,47",IV
2011,18,N05BA08,2,10,0,0,0,IV
2011,18,N05CD02,1,8,35,3,"3,92",IV
2011,18,N05CF02,1,3,0,0,0,IV
2011,18,N05CF02,2,8,776,163,"87,14",IV
2011,18,N05CF02,3,8,1245,261,"69,81",IV
2011,18,N06BA02,2,1,0,0,0,II
2011,18,N06BA11,3,1,0,0,0,II
2011,18,N07BC51,2,14,0,0,0,IV
2011,18,N07BC51,3,6,112,19,7,IV
2011,18,R05FA02,3,5,658,573,"33,9",III
2011,19,M03BA02,1,17,0,0,0,IV
2011,19,N01AH51,2,13,0,0,0,II
2011,19,N01AX03,1,17,0,0,0,IV
2011,19,N02AA05,1,3,1,1,"0,15",II
2011,19,N02AB03,2,9,55,11,"6,45",II
2011,19,N02AJ13,3,1,0,0,0,III
2011,19,N02AX01,3,18,0,0,0,II
2011,19,N02AX02,2,7,1019,206,"150,07",III
2011,19,N05BA02,1,11,0,0,0,IV
2011,19,N05BC01,3,1,0,0,0,IV
2011,19,N05CD03,3,16,406,100,"46,12",II
2011,19,N05CF02,1,11,1449,266,"180,09",IV
2011,19,N06AX27,1,7,0,0,0,IV
2011,19,N06BA02,1,9,0,0,0,II
2011,19,N06BA12,2,12,0,0,0,II
2011,19,N07BC05,1,12,0,0,0,II
2011,19,N07XX04,3,9,0,0,0,II
2011,19,R05DA20,3,8,106,94,"6,66",II
2011,19,R05FA02,1,10,494,385,"54,48",III
2011,19,R05FB02,2,8,3,3,"0,38",III
2011,20,A04AD10,2,11,0,0,0,II
2011,20,M03BA02,3,2,0,0,0,IV
2011,20,N01AH51,3,10,0,0,0,II
2011,20,N02AA01,1,13,329,100,"30,7",II
2011,20,N02AA59,3,14,0,0,0,III
2011,20,N02AB01,2,99,671,196,"4,85",II
2011,20,N02AJ08,3,14,37,12,"1,99",III
2011,20,N02AJ08,3,6,0,0,0,III
2011,20,N02BF02,1,11,359,50,"39,22",V
2011,20,N05BA02,3,99,20,1,"0,07",IV
2011,20,N05BA09,3,2,3,3,"0,21",IV
2011,20,N05CD03,3,6,15,6,"1,08",II
2011,20,N05CF01,1,6,276,85,"36,99",V
2011,20,N05CF01,2,13,3285,691,"317,79",V
2011,20,N06BA11,1,12,0,0,0,II
2011,20,N06BA11,2,4,0,0,0,II
2011,20,N06BA11,3,13,0,0,0,II
2011,20,N07BC51,3,15,0,0,0,IV
2011,20,N07XX59,2,4,0,0,0,V
2011,20,R05DA09,1,13,0,0,0,V
2011,21,A07DA01,3,12,0,0,0,II
2011,21,N01AH51,3,2,0,0,0,II
2011,21,N01AX03,2,1,0,0,0,IV
2011,21,N02AA01,1,2,0,0,0,II
2011,21,N02AA05,2,1,0,0,0,II
2011,21,N02AD01,1,2,0,0,0,III
2011,21,N02AJ08,2,4,2,1,"0,22",III
2011,21,N03AX24,2,8,0,0,0,II
2011,21,N05BA08,1,10,0,0,0,IV
2011,21,N05BA09,2,4,3,1,"0,33",IV
2011,21,N05BA09,1,18,0,0,0,IV
2011,21,N05BA12,1,14,383,45,"40,43",IV
2011,21,N05CM02,3,7,4,2,"0,29",V
2011,21,N06BA01,2,18,2,1,"0,37",II
2011,21,N06BA01,3,2,0,0,0,II
2011,21,N06BA02,3,7,65,10,"4,77",II
2011,21,N07BC01,2,3,0,0,0,IV
2011,21,N07BC01,2,5,16,2,"1,95",IV
2011,21,N07BC02,1,6,54,5,"7,47",II
2011,21,R05DA20,1,13,52,34,"4,94",II
2011,22,A07DA02,2,15,0,0,0,II
2011,22,M03BA02,3,6,0,0,0,IV
2011,22,N01AH03,1,99,0,0,0,II
2011,22,N02AA03,2,12,19,2,"2,4",II
2011,22,N02AA05,1,3,3,2,"0,48",II
2011,22,N02AA55,3,17,32,10,"4,14",II
2011,22,N02AC04,3,5,6,5,"0,42",III
2011,22,N02AD01,2,1,0,0,0,III
2011,22,N02AG01,1,11,16,12,"1,98",II
2011,22,N02AG02,1,7,0,0,0,II
2011,22,N02AX02,1,99,17664,4695,"145,83",III
2011,22,N02AX06,2,4,0,0,0,II
2011,22,N05BA01,1,9,426,58,"51,07",IV
2011,22,N05BA02,3,14,0,0,0,IV
2011,22,N05BA04,2,10,578,95,"74,33",IV
2011,22,N05BA09,1,18,0,0,0,IV
2011,22,N05CD08,3,13,8,4,"0,44",IV
2011,22,N06BA04,1,16,0,0,0,II
2011,22,N06BA11,3,5,0,0,0,II
2011,22,R05DA04,1,10,6,5,"0,74",III
2011,23,A03CA02,2,18,0,0,0,IV
2011,23,A08AA51,1,12,0,0,0,II
2011,23,N01AH01,3,99,0,0,0,II
2011,23,N01AX03,3,17,0,0,0,IV
2011,23,N02AA03,2,3,0,0,0,II
2011,23,N02AE01,2,99,4757,820,"75,1",IV
2011,23,N02AG01,2,2,0,0,0,II
2011,23,N02AG02,3,12,21,4,"2,44",II
2011,23,N02AG02,1,12,1,1,"0,23",II
2011,23,N02AJ06,2,14,737,238,"188,2",III
2011,23,N03AA02,1,1,0,0,0,IV
2011,23,N05BA08,2,11,0,0,0,IV
2011,23,N05CC01,3,11,0,0,0,V
2011,23,N05CD02,1,14,75,7,"17,76",IV
2011,23,N05CD08,2,13,21,2,"4,63",IV
2011,23,N06BA04,3,6,291,39,"44,67",II
2011,23,N06BA11,1,4,0,0,0,II
2011,23,N06BA12,1,7,0,0,0,II
2011,23,N06BA12,2,16,0,0,0,II
2011,23,R05FA02,1,10,187,166,"43,68",III
2011,24,N01AH51,2,11,0,0,0,II
2011,24,N02AA03,2,5,0,0,0,II
2011,24,N02AA05,2,16,684,115,"134,3",II
2011,24,N02AA05,2,9,208,45,"25,82",II
2011,24,N02AB02,1,15,0,0,0,II
2011,24,N02AB03,3,8,68,5,"4,3",II
2011,24,N02AE01,1,18,87,25,"38,41",IV
2011,24,N02AJ13,2,17,0,0,0,III
2011,24,N02BF02,3,3,0,0,0,V
2011,24,N03AX24,3,5,0,0,0,II
2011,24,N05BA01,2,3,18,13,"2,83",IV
2011,24,N05BA01,2,1,32,28,"4,55",IV
2011,24,N05BA04,1,13,535,101,61,IV
2011,24,N05BA09,2,1,1,1,"0,14",IV
2011,24,N05BA12,2,15,349,39,"58,1",IV
2011,24,N05CD08,2,11,1,1,"0,12",IV
2011,24,N05CF02,2,5,417,103,"42,22",IV
2011,24,N06BA04,3,8,897,91,"56,77",II
2011,24,N07BC51,2,1,0,0,0,IV
2011,24,R05DA20,2,11,46,38,"5,68",II
2011,25,N01AF01,2,3,0,0,0,V
2011,25,N02AA59,3,18,0,0,0,III
2011,25,N02AB03,3,14,196,42,"12,42",II
2011,25,N02AC04,1,9,24,15,"2,8",III
2011,25,N02AC54,1,99,0,0,0,III
2011,25,N02AC54,1,10,0,0,0,III
2011,25,N02AG02,1,2,0,0,0,II
2011,25,N02AG02,1,13,1,1,"0,11",II
2011,25,N03AA02,3,11,56,3,"3,27",IV
2011,25,N05BA01,2,13,480,121,"52,7",IV
2011,25,N05CD03,2,9,47,13,"5,85",II
2011,25,N05CD08,1,99,65,34,"0,52",IV
2011,25,N05CD08,2,10,2,1,"0,24",IV
2011,25,N06AX27,1,7,0,0,0,IV
2011,25,N06AX27,3,9,0,0,0,IV
2011,25,N06BA02,1,8,1,1,"0,13",II
2011,25,N07BC02,2,16,5,2,"0,91",II
2011,25,N07BC51,2,3,0,0,0,IV
2011,25,N07XX59,2,5,0,0,0,V
2011,25,R05FA02,1,14,490,396,"60,61",III
2011,3,A07DA01,1,99,0,0,0,II
2011,3,M03BA02,3,14,0,0,0,IV
2011,3,N01AH51,3,10,0,0,0,II
2011,3,N02AA55,2,18,8,5,"1,58",II
2011,3,N02AG04,2,12,0,0,0,II
2011,3,N02AJ08,3,8,18,7,"0,8",III
2011,3,N02BF02,2,15,326,45,"51,48",V
2011,3,N05BA05,1,99,0,0,0,IV
2011,3,N05BA05,2,2,0,0,0,IV
2011,3,N05BA08,1,18,0,0,0,IV
2011,3,N05BA12,3,18,1598,102,"207,88",IV
2011,3,N05BC01,3,2,0,0,0,IV
2011,3,N05CD05,1,16,24,5,"5,68",IV
2011,3,N05CM02,2,9,0,0,0,V
2011,3,N06BA12,3,18,0,0,0,II
2011,3,N06BA13,1,1,0,0,0,IV
2011,3,N06BA13,2,9,0,0,0,IV
2011,3,N07BC05,3,8,0,0,0,II
2011,3,N07XX59,3,2,0,0,0,V
2011,3,R05DA20,3,2,333,303,"17,76",II
2011,4,N02AB01,3,11,82,18,"4,81",II
2011,4,N02AB01,3,99,696,182,"2,57",II
2011,4,N02AB02,2,14,0,0,0,II
2011,4,N02AC54,1,7,0,0,0,III
2011,4,N02AE01,2,12,274,48,"31,61",IV
2011,4,N02AX02,1,4,71,51,"7,45",III
2011,4,N02AX06,2,99,21,9,"0,15",II
2011,4,N02AX06,3,99,43,20,"0,16",II
2011,4,N02BF02,2,9,501,67,"55,35",V
2011,4,N03AX24,2,6,0,0,0,II
2011,4,N05BA02,3,5,0,0,0,IV
2011,4,N05BA06,3,11,7,3,"0,41",IV
2011,4,N05BA12,2,17,128,12,"28,8",IV
2011,4,N05CC01,2,15,0,0,0,V
2011,4,N06AX27,1,1,0,0,0,IV
2011,4,N06BA07,3,14,28,8,"1,55",IV
2011,4,N07BC05,2,13,0,0,0,II
2011,4,N07BC51,3,6,40,4,"2,9",IV
2011,4,N07BC51,2,10,0,0,0,IV
2011,4,R05FA02,3,13,1541,1219,"78,71",III
2011,5,A03CA02,3,15,0,0,0,IV
2011,5,A04AD10,1,18,0,0,0,II
2011,5,A08AA51,3,12,0,0,0,II
2011,5,M03BA52,3,18,0,0,0,IV
2011,5,N01AF01,3,7,0,0,0,V
2011,5,N01AH01,3,2,0,0,0,II
2011,5,N01AH06,1,6,0,0,0,II
2011,5,N01AX14,1,1,0,0,0,IV
2011,5,N02AB02,2,3,0,0,0,II
2011,5,N02AC04,1,6,7,5,"0,49",III
2011,5,N02AG01,1,7,6,6,"0,46",II
2011,5,N02AJ06,3,6,648,362,"24,47",III
2011,5,N02AX02,1,15,1577,427,"180,74",III
2011,5,N05CD08,1,18,29,24,"7,19",IV
2011,5,N05CM02,1,16,324,36,"51,2",V
2011,5,N06BA02,3,12,6,1,"0,23",II
2011,5,N07BC05,2,11,0,0,0,II
2011,5,N07XX04,3,1,0,0,0,II
2011,5,R05DA04,2,18,62,23,"7,81",III
2011,5,R05FA02,2,15,846,638,"90,27",III
2011,6,A03CA02,3,17,0,0,0,IV
2011,6,A04AD10,3,3,0,0,0,II
2011,6,A07DA01,1,15,0,0,0,II
2011,6,A07DA02,1,5,0,0,0,II
2011,6,A07DA02,1,8,0,0,0,II
2011,6,N01AH06,3,11,0,0,0,II
2011,6,N02AA03,1,3,0,0,0,II
2011,6,N02AB01,2,4,0,0,0,II
2011,6,N02AD01,3,6,0,0,0,III
2011,6,N02BG10,3,9,0,0,0,II
2011,6,N03AE01,2,12,196,16,"19,35",IV
2011,6,N05CM02,1,7,32,3,"3,35",V
2011,6,N06BA11,1,13,0,0,0,II
2011,6,N07BC01,2,7,0,0,0,IV
2011,6,N07BC05,2,7,0,0,0,II
2011,6,N07XX04,1,11,0,0,0,II
2011,6,R05DA04,3,5,5,4,"0,22",III
2011,6,R05DA09,3,9,0,0,0,V
2011,6,R05DA09,2,2,0,0,0,V
2011,6,R05DA20,3,99,2388,2085,"7,09",II
2011,7,A08AA51,2,13,0,0,0,II
2011,7,N01AH03,2,2,0,0,0,II
2011,7,N01AH03,2,15,0,0,0,II
2011,7,N01AH03,3,6,0,0,0,II
2011,7,N02AJ06,1,15,258,91,"66,12",III
2011,7,N02AJ13,1,8,0,0,0,III
2011,7,N02AX01,2,18,0,0,0,II
2011,7,N02AX01,3,16,0,0,0,II
2011,7,N02AX02,2,17,1205,361,"375,04",III
2011,7,N02CA72,1,5,1,1,"0,15",IV
2011,7,N05BA01,1,7,287,44,"51,73",IV
2011,7,N05BC01,2,16,0,0,0,IV
2011,7,N05CC01,2,10,0,0,0,V
2011,7,N05CD02,3,3,0,0,0,IV
2011,7,N05CD08,1,17,0,0,0,IV
2011,7,N05CD08,3,15,1,1,"0,12",IV
2011,7,N05CF01,3,2,0,0,0,V
2011,7,N05CF02,1,12,394,106,"67,18",IV
2011,7,N06BA04,3,18,0,0,0,II
2011,7,R05DA09,2,99,0,0,0,V
2011,8,A04AD10,2,2,0,0,0,II
2011,8,A08AA51,3,4,0,0,0,II
2011,8,M03BA52,2,7,0,0,0,IV
2011,8,M03BA52,3,2,0,0,0,IV
2011,8,N01AH01,2,4,0,0,0,II
2011,8,N01AH06,2,13,0,0,0,II
2011,8,N01AH06,3,3,0,0,0,II
2011,8,N01AX14,1,2,0,0,0,IV
2011,8,N02AB02,3,17,0,0,0,II
2011,8,N02AG01,3,3,0,0,0,II
2011,8,N02AX02,1,2,0,0,0,III
2011,8,N02BG10,2,17,0,0,0,II
2011,8,N03AA02,1,17,27,1,"8,6",IV
2011,8,N05BA02,3,16,0,0,0,IV
2011,8,N06AX27,2,2,0,0,0,IV
2011,8,N07BC02,1,5,6,1,"0,77",II
2011,8,N07BC02,1,1,0,0,0,II
2011,8,N07BC51,3,10,23,1,"1,47",IV
2011,8,R05DA20,2,14,39,32,"4,94",II
2011,8,R05FB02,2,3,13,11,"2,3",III
2011,9,A07DA01,1,15,0,0,0,II
2011,9,N01AF01,2,3,0,0,0,V
2011,9,N01AH02,2,4,0,0,0,II
2011,9,N01AH02,2,16,0,0,0,II
2011,9,N01AH51,3,3,0,0,0,II
2011,9,N02AA55,2,4,0,0,0,II
2011,9,N02AA55,3,1,0,0,0,II
2011,9,N02AC54,1,7,0,0,0,III
2011,9,N02AD01,3,7,0,0,0,III
2011,9,N02AJ08,2,7,10,4,"7,66",III
2011,9,N02AX01,2,13,0,0,0,II
2011,9,N05BA01,2,12,152,39,"73,32",IV
2011,9,N05BA01,1,1,8,8,"5,59",IV
2011,9,N05BA04,3,1,0,0,0,IV
2011,9,N05BC01,1,3,0,0,0,IV
2011,9,N05CD02,3,14,94,17,"23,69",IV
2011,9,N05CD03,2,10,10,1,"4,83",II
2011,9,N05CD08,2,15,0,0,0,IV
2011,9,N07BC51,3,18,0,0,0,IV
2011,9,R05FA02,2,2,33,30,"24,72",III
2012,0,A04AD10,2,3,0,0,0,II
2012,0,A08AA51,2,6,0,0,0,II
2012,0,A08AA51,3,2,0,0,0,II
2012,0,N01AH06,2,13,0,0,0,II
2012,0,N02AB01,3,3,62,44,"0,13",II
2012,0,N02AB03,1,17,5128,1213,"50,88",II
2012,0,N02AE01,2,3,1,1,0,IV
2012,0,N02AJ08,3,2,0,0,0,III
2012,0,N02BG10,3,10,18,14,"0,03",II
2012,0,N03AE01,3,18,4059,365,"16,02",IV
2012,0,N05BA12,3,16,15758,2019,"51,4",IV
2012,0,N05CD03,2,11,2857,469,"9,88",II
2012,0,N05CF02,3,8,43670,10038,"69,77",IV
2012,0,N05CM02,3,4,12,8,"0,02",V
2012,0,N06BA07,2,8,1061,218,"3,45",IV
2012,0,N07BC01,2,18,0,0,0,IV
2012,0,N07BC01,3,1,0,0,0,IV
2012,0,N07BC02,3,8,9102,360,"14,54",II
